Reference Year,Facility Name,Facility Province,Facility Description,Reporting Company,CO2 (tonnes),CH4 (tonnes CO2e),N2O (tonnes CO2e),HFC Total (tonnes CO2e),PFC Total (tonnes CO2e),SF6 (tonnes CO2e),Total Emissions (tonnes CO2e)
2019,Lindbergh Custom Treating Facility,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,11746.016,934.612,52.735,0.0,0.0,0.0,12733.363
2019,Niton Sweet Gas Plant,Alberta,Oil and gas extraction (except oil sands),Cenovus,11866.705,1198.344,47.17,0.0,0.0,0.0,13112.219
2019,BUNGE CANADA - FORT SASKATCHEWAN PLANT,Alberta,Oilseed Processing,Bunge Canada,14861.55,8.624,66.356,0.0,0.0,0.0,14936.53
2019,NAL Sturgeon Lake Gas Plant 13-07-069-24-W5,Alberta,Oil and gas extraction (except oil sands),NAL Sturgeon Lake Gas Plant 13-07-069-24-W5,11720.438,8875.44,78.97,0.0,0.0,0.0,20674.848
2019,Tilley Main Gas Battery 08-16,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,11194.63,5126.156,68.635,0.0,0.0,0.0,16389.421
2019,JCWP 7-6,Alberta,Oil and gas extraction (except oil sands),JCWP 7-6,14198.843,63.644,166.685,0.0,0.0,0.0,14429.172
2019,Westerose Comp Stn 11-09,Alberta,Oil and gas extraction (except oil sands),Bonavista Energy Corporation,22153.4924,6138.4932,711.631,0.0,0.0,0.0,29003.6166
2019,LRE - Cherhill Gas Plant 02-25,Alberta,Oil and gas extraction (except oil sands),LRE - Cherhill Gas Plant 02-25,7089.621,2464.728,360.135,0.0,0.0,0.0,9914.484
2019,Redwater Sour Gas Plant 01-29,Alberta,Conventional Oil and Gas Extraction,Redwater Sour Gas Plant 01-29,10089.772,693.0,38.425,0.0,0.0,0.0,10821.197
2019,Beartrap Custom Treating Facility,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,11412.558,248.64,50.615,0.0,0.0,0.0,11711.813
2019,North East Station 7-15,Alberta,Oil and gas extraction (except oil sands),City of Medicine Hat,10021.3916,1044.598968,256.7267,0.0,0.0,0.0,11322.71727
2019,Clearhills 16-11-088-13 W6M,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,13446.887,1674.036,51.41,0.0,0.0,0.0,15172.333
2019,Brintnell North Bitumen Battery 07-27,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,3913.028,7261.296,12.72,0.0,0.0,0.0,11187.044
2019,Minehead 10-12,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,11110.262,3464.02,75.79,0.0,0.0,0.0,14650.072
2019,Wild Hay Gas Battery 13-24,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,18692.487,4418.568,100.17,0.0,0.0,0.0,23211.225
2019,Smoky Sweet Gas Plant 07-36,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,26131.971,8131.956,177.285,0.0,0.0,0.0,34441.212
2019,Matziwin 06-10,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,7235.27,3485.356,35.51,0.0,0.0,0.0,10756.136
2019,Ferrier 01-34-040-09 W5M,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,13343.118,3971.856,67.31,0.0,0.0,0.0,17382.284
2019,Consort Sweet Gas Plant,Alberta,Oil and gas extraction (except oil sands),Consort Sweet Gas Plant,15961.7699,1481.8664,1088.1165,0.0,0.0,0.0,18531.7528
2019,Wildhay Cecilia-Kaybob Plant,Alberta,Oil and gas extraction (except oil sands),Wildhay Cecilia-Kaybob Plant,12176.158,2311.932,61.745,0.0,0.0,0.0,14549.835
2019,HARMCEN 7-12,Alberta,Oil and gas extraction (except oil sands),ExxonMobil Canada Ltd.,7315.39123,3213.669844,150.636865,0.0,0.0,0.0,10679.69794
2019,Everdell 14-20-038-07W5 GP,Alberta,Oil and gas extraction (except oil sands),Everdell 14-20-038-07W5 GP,17960.827,696.332,67.575,0.0,0.0,0.0,18724.734
2019,Moose Mountain Compressor Station,Alberta,Oil and gas extraction (except oil sands),Moose Mountain Compressor Station,22395.0499,7161.392,650.8665,0.0,0.0,0.0,30207.3084
2019,Bonnybrook Wastewater Treatment Plant,Alberta,Sewage Treatment Facilities,City of Calgary,13614.0,7980.0,1839.1,0.0,0.0,0.0,23433.1
2019,Drayton Valley Sawmill,Alberta,Sawmills (except Shingle and Shake Mills),Weyerhaeuser Company Ltd.,19145.32,12.6,81.355,0.0,0.0,0.0,19239.275
2019,Joffre Nitrogen Operations,Alberta,Chemical Fertilizer (except Potash) Manufacturing,Agrium,21032.9571,650.5632,108.385,0.0,0.0,0.0,21791.9053
2019,Dunvegan Plant 15-03-081-04 W6M,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,15013.955,2178.204,77.115,0.0,0.0,0.0,17269.274
2019,Alberta Processing Company,Alberta,Rendering and Meat Processing from Carcasses,West Coast Reduction Ltd.,15567.06,8.512,71.55,0.0,0.0,0.0,15647.122
2019,Northern Alberta Processing Company,Alberta,Rendering and Meat Processing from Carcasses,West Coast Reduction Ltd.,16300.88,8.904,74.73,0.0,0.0,0.0,16384.514
2019,Ricinus Gas Plant,Alberta,Oil and gas extraction (except oil sands),Keyera Corp,30503.216,3284.148,92.75,0.0,0.0,0.0,33880.114
2019,Pembina  North Gas Plant,Alberta,Conventional Oil and Gas Extraction,Keyera Corp,26089.231,1831.984,74.73,0.0,0.0,0.0,27995.945
2019,Brazeau Sweet Gas Plant,Alberta,Oil and gas extraction (except oil sands),Keyera Corp,15956.93,4538.436,105.47,0.0,0.0,0.0,20600.836
2019,ALBERTA PLYWOOD EDMONTON - A Division of West Fraser Mills Ltd,Alberta,Softwood Veneer and Plywood Mills,West Fraser,19821.0,10.6092,138.7275,0.0,0.0,0.0,19970.3367
2019,Centrica Compressor Station 10-10,Alberta,Oil and gas extraction (except oil sands),Centrica Compressor Station 10-10,38156.7258,13547.8196,1113.106,0.0,0.0,0.0,52817.6514
2019,Turin Sour Gas Plant,Alberta,Oil and gas extraction (except oil sands),Campus Energy,17449.282,6177.052,89.305,0.0,0.0,0.0,23715.639
2019,South Swan Hills,Alberta,Oil and gas extraction (except oil sands),South Swan Hills,18206.635,421.68,202.195,0.0,0.0,0.0,18830.51
2019,PETRO-CAN WHITECOURT,Alberta,Oil and gas extraction (except oil sands),PETRO-CAN WHITECOURT,39329.68,3001.88,787.05,0.0,0.0,0.0,43118.61
2019,Teepee Creek Plant 07-02-074-04 W6M,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,18895.438,491.848,69.43,0.0,0.0,0.0,19456.716
2019,Chime 5-26 Compressor Station,Alberta,Oil and gas extraction (except oil sands),Chime 5-26 Compressor Station,12255.99,4176.228,86.4165,0.0,0.0,0.0,16518.6345
2019,Chime 08-13,Alberta,Oil and gas extraction (except oil sands),Chime 08-13,8281.4265,2651.0372,30.1835,0.0,0.0,0.0,10962.6472
2019,Alder Flats Sweet Gas Plant,Alberta,Oil and gas extraction (except oil sands),Cenovus,13238.935,8018.892,84.8,0.0,0.0,0.0,21342.627
2019,Ferrier Comp Stn 13-17,Alberta,Oil and gas extraction (except oil sands),Cenovus,14367.059,6600.664,100.17,0.0,0.0,0.0,21067.893
2019,Hoadley Comp Station 08-06,Alberta,Oil and gas extraction (except oil sands),Cenovus,6776.294,4199.58,41.605,0.0,0.0,0.0,11017.479
2019,Lodgepole Sweet Gas Plant,Alberta,Oil and gas extraction (except oil sands),Cenovus,7471.227,4980.64,50.615,0.0,0.0,0.0,12502.482
2019,Medicine River Sour Gas Plant,Alberta,Oil and gas extraction (except oil sands),Cenovus,10701.978,5063.324,49.025,0.0,0.0,0.0,15814.327
2019,Peco Sweet Comp Station 11-12,Alberta,Oil and gas extraction (except oil sands),Cenovus,7104.744,16458.624,46.905,0.0,0.0,0.0,23610.273
2019,Peco Sweet Gas Plant,Alberta,Oil and gas extraction (except oil sands),Cenovus,16355.336,3179.848,90.895,0.0,0.0,0.0,19626.079
2019,Placid Gas Battery 06-31,Alberta,Oil and gas extraction (except oil sands),Cenovus,8178.132,5456.584,56.18,0.0,0.0,0.0,13690.896
2019,Resthaven Sweet Gas Plant,Alberta,Oil and gas extraction (except oil sands),Cenovus,5480.762,6352.584,37.63,0.0,0.0,0.0,11870.976
2019,Viking Sweet Gas Plant,Alberta,Oil and gas extraction (except oil sands),Viking Sweet Gas Plant,31017.65912,2835.950348,146.07807,0.0,0.0,0.0,33999.68754
2019,Wapiti Comp Station 07-23,Alberta,Oil and gas extraction (except oil sands),Cenovus,10196.07,11161.416,71.55,0.0,0.0,0.0,21429.036
2019,Carrot Creek Gas Plant,Alberta,Conventional Oil and Gas Extraction,Carrot Creek Gas Plant,17934.248,3061.912,12.19,0.0,0.0,0.0,21008.35
2019,Brazeau Comp Stn 02-10,Alberta,Oil and gas extraction (except oil sands),Brazeau Comp Stn 02-10,13541.384,1272.152,45.315,0.0,0.0,0.0,14858.851
2019,Hussar Crowfoot Comp Stn 01-36,Alberta,Oil and gas extraction (except oil sands),Hussar Crowfoot Comp Stn 01-36,6734.6944,4528.8628,188.892,0.0,0.0,0.0,11452.4492
2019,Hussar Crowfoot Sweet Gas Plant 14-01,Alberta,Oil and gas extraction (except oil sands),Hussar Crowfoot Sweet Gas Plant 14-01,12820.969,6498.9316,643.7645,0.0,0.0,0.0,19963.6651
2019,Hythe Gas Battery 15-31,Alberta,Oil and gas extraction (except oil sands),Ovintiv Canada ULC,11865.65,3608.08,318.0,0.0,0.0,0.0,15791.73
2019,Redland Comp Stn 11-19,Alberta,Oil and gas extraction (except oil sands),Redland Comp Stn 11-19,8636.0024,3763.1132,247.245,0.0,0.0,0.0,12646.3606
2019,Redland Sweet Gas Plant,Alberta,Oil and gas extraction (except oil sands),Redland Sweet Gas Plant,13065.9899,3494.61,781.538,0.0,0.0,0.0,17342.1379
2019,Severn Comp Stn 06-17,Alberta,Oil and gas extraction (except oil sands),Severn Comp Stn 06-17,8231.4095,4480.1204,241.2825,0.0,0.0,0.0,12952.8124
2019,Cassils Comp Stn 13-24-019-15W4,Alberta,Oil and gas extraction (except oil sands),Cassils Comp Stn 13-24-019-15W4,10950.86,9551.92,60.95,0.0,0.0,0.0,20563.73
2019,Countess Makepeace Sweet Gas Plant 12-33-022-18W4,Alberta,Oil and gas extraction (except oil sands),Countess Makepeace Sweet Gas Plant 12-33-022-18W4,18687.075,4824.596,95.93,0.0,0.0,0.0,23607.601
2019,Bassano Lathom Comp Stn 10-23-020-18W4,Alberta,Oil and gas extraction (except oil sands),Bassano Lathom Comp Stn 10-23-020-18W4,8314.755,2241.904,42.665,0.0,0.0,0.0,10599.324
2019,Rosemary Sweet Gas Plant 08-21-021-15W4,Alberta,Oil and gas extraction (except oil sands),Rosemary Sweet Gas Plant 08-21-021-15W4,15238.975,3396.008,89.835,0.0,0.0,0.0,18724.818
2019,Suffield A2 Sour Gas Plant,Alberta,Oil and gas extraction (except oil sands),Suffield A2 Sour Gas Plant,12563.793,1693.804,49.555,0.0,0.0,0.0,14307.152
2019,Suffield CD Comp Stn 01-04,Alberta,Oil and gas extraction (except oil sands),Suffield CD Comp Stn 01-04,9417.116,2967.104,69.43,0.0,0.0,0.0,12453.65
2019,Suffield D Comp Stn 01-04,Alberta,Oil and gas extraction (except oil sands),Suffield D Comp Stn 01-04,19154.607,3968.804,112.625,0.0,0.0,0.0,23236.036
2019,Verger A Sweet Gas Plant 04-28-022-16W4,Alberta,Oil and gas extraction (except oil sands),Verger A Sweet Gas Plant 04-28-022-16W4,8057.751,3157.392,55.385,0.0,0.0,0.0,11270.528
2019,Wayne Dalum Sweet Gas Plant 05-17-027-19W4,Alberta,Oil and gas extraction (except oil sands),Wayne Dalum Sweet Gas Plant 05-17-027-19W4,9807.818,3474.744,67.045,0.0,0.0,0.0,13349.607
2019,Peyto Wildhay 04-21-055-23W5,Alberta,Oil and gas extraction (except oil sands),Peyto Exploration and Development Corporation,38981.3483,5778.3684,623.4655,0.0,0.0,0.0,45383.1822
2019,Peyto Kakwa 02-11-060-04W6,Alberta,Oil and gas extraction (except oil sands),Peyto Exploration and Development Corporation,12779.7649,3692.4804,187.4875,0.0,0.0,0.0,16659.7328
2019,Ferrier 01-20-039-07 W5M,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,17109.062,1530.76,55.915,0.0,0.0,0.0,18695.737
2019,Hamburg 11-14-097-11 W6M,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,9420.042,1988.448,32.595,0.0,0.0,0.0,11441.085
2019,GoodFish South Sour Gas Plant 03-32,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,16587.568,6328.756,97.785,0.0,0.0,0.0,23014.109
2019,Manatokan Custom Treating Facility 9-14,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,14189.604,381.08,68.9,0.0,0.0,0.0,14639.584
2019,Eaglesham Culp 05-34-078-25 W5M,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,11365.168,3102.736,79.235,0.0,0.0,0.0,14547.139
2019,South Wapiti 16-36,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,11862.309,1969.268,46.905,0.0,0.0,0.0,13878.482
2019,Hinton Gas Plant 06-32-51-25 W5M,Alberta,Oil and gas extraction (except oil sands),Hinton Gas Plant 06-32-51-25 W5M,29016.8928,2382.464,2060.958,0.0,0.0,0.0,33460.3148
2019,Horse 16-17-058-26-W5,Alberta,Oil and gas extraction (except oil sands),Horse 16-17-058-26-W5,49012.93,3839.9452,3324.5045,0.0,0.0,0.0,56177.3797
2019,Warner Oil Battery 04-20-007-16W4,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,10072.302,845.992,48.495,0.0,0.0,0.0,10966.789
2019,Moose Moutain Oil Battery 02-23-023-07W5,Alberta,Oil and gas extraction (except oil sands),Husky Oil Operations Limited,19655.37862,12388.80692,491.37625,0.0,0.0,0.0,32535.56179
2019,Olymel S.E.C. Red Deer,Alberta,Animal (except Poultry) Slaughtering,Olymel S.E.C. Red Deer,16517.66,5.656,47.7,0.0,0.0,0.0,16571.016
2019,Camrose Regional Landfill,Alberta,Waste Treatment and Disposal,Camrose Regional Landfill,176.330318,20998.34649,168.82938,0.0,0.0,0.0,21343.50619
2019,Bonavista Pine Creek 12-19-57-18,Alberta,Oil and gas extraction (except oil sands),Bonavista Energy Corporation,6060.0074,6480.7596,137.111,0.0,0.0,0.0,12677.878
2019,Pcp Westerose 14-27,Alberta,Oil and gas extraction (except oil sands),Bonavista Energy Corporation,5884.1515,6300.994,184.5195,0.0,0.0,0.0,12369.665
2019,Pancdn Wilson Creek #2,Alberta,Oil and gas extraction (except oil sands),Bonavista Energy Corporation,16838.1277,5001.0716,413.7445,0.0,0.0,0.0,22252.9438
2019,Brazeau Office 01-01,Alberta,Oil and gas extraction (except oil sands),Brazeau Office 01-01,26112.4116,14772.5592,196.21395,0.0,0.0,0.0,41081.18475
2019,Peco Gas Battery 14-07,Alberta,Oil and gas extraction (except oil sands),Cenovus,3705.963,7665.476,24.91,0.0,0.0,0.0,11396.349
2019,BP CHAUVIN SOUTH 12-19,Alberta,Oil and gas extraction (except oil sands),Repsol S.A.,2781.121,20535.032,11.925,0.0,0.0,0.0,23328.078
2019,BPCO Edmonton,Alberta,Asphalt Shingle and Coating Material Manufacturing,BPCO Edmonton,21672.8585,11.9,101.3625,0.0,0.0,0.0,21786.121
2019,Chaparral Landfill,Alberta,Waste Treatment and Disposal,Waste Connections of Canada Inc.,189.023,36767.14244,14.6863,0.0,0.0,0.0,36970.85174
2019,Ansell Compressor Station 03-06-049-18W5,Alberta,Oil and gas extraction (except oil sands),Husky Oil Operations Limited,18000.91923,8156.4028,407.7555,0.0,0.0,0.0,26565.07753
2019,Chungo Compressor Station 05-26-043-18W5,Alberta,Oil and gas extraction (except oil sands),Chungo Compressor Station 05-26-043-18W5,21588.38803,11103.7388,96.54957,0.0,0.0,0.0,32788.6764
2019,Valhalla Oil Battery 06-18,Alberta,Oil and gas extraction (except oil sands),Surge Energy Inc.,7324.184,5290.012,23.055,0.0,0.0,0.0,12637.251
2019,Edson Gas Storage Facility,Alberta,Other Warehousing and Storage,TransCanada Gas Storage Partnership,5203.5963,5346.5132,23.7705,0.0,0.0,0.0,10573.88
2019,Cynthia Battery,Alberta,Oil and gas extraction (except oil sands),Cynthia Battery,7543.787,3899.924,52.205,0.0,0.0,0.0,11495.916
2019,Kakwa Sour Gas Processing Plant 16-07-063-05W6,Alberta,Oil and gas extraction (except oil sands),ORLEN Upstream Canada Ltd.,31533.639,4334.4,100.17,0.0,0.0,0.0,35968.209
2019,Resthaven Gas Battery 02-16,Alberta,Oil and gas extraction (except oil sands),Cenovus,10458.576,4510.828,53.795,0.0,0.0,0.0,15023.199
2019,Kiwigana Comp Stn C-093-L,Alberta,Oil and gas extraction (except oil sands),Ovintiv Canada ULC,30165.4872,2685.2112,228.2975,0.0,0.0,0.0,33078.9959
2019,Ferrier Compressor Station 04-13-039-09W5,Alberta,Oil and gas extraction (except oil sands),ORLEN Upstream Canada Ltd.,30905.123,2489.816,125.875,0.0,0.0,0.0,33520.814
2019,Aquatera Grande Prairie WWTP (and Landfill),Alberta,Sewage Treatment Facilities,Aquatera Grande Prairie WWTP (and Landfill),3783.433878,26736.72506,1087.296325,0.0,0.0,0.0,31607.45527
2019,Anderson Gas Plant 01-09-051-24 W5M,Alberta,Oil and gas extraction (except oil sands),Anderson Gas Plant 01-09-051-24 W5M,20127.5755,4440.282,1204.637,0.0,0.0,0.0,25772.4945
2019,Ante Creek North Sweet Gas Plant 10-07,Alberta,Oil and gas extraction (except oil sands),ARC,36852.009,2200.296,133.295,0.0,0.0,0.0,39185.6
2019,Vero Edson Sweet Gas Plant 12-15-053-15W5,Alberta,Oil and gas extraction (except oil sands),Vero Edson Sweet Gas Plant 12-15-053-15W5,18092.79,2702.672,82.15,0.0,0.0,0.0,20877.612
2019,Kaybob Gas Plant 05-31,Alberta,Oil and gas extraction (except oil sands),Ovintiv Canada ULC,26426.08,7654.36,500.85,0.0,0.0,0.0,34581.29
2019,Fort Hills Oil Sands,Alberta,Mined oil sands extraction,Fort Hills Oil Sands,2283389.174,17508.09334,15350.37834,173.921678,14.29428,1252.456,2317688.317
2019,South Kaybob 02-20,Alberta,Oil and gas extraction (except oil sands),South Kaybob 02-20,11958.9759,869.8256,751.1955,0.0,0.0,0.0,13579.997
2019,Resthaven 02-10,Alberta,Oil and gas extraction (except oil sands),Resthaven 02-10,27191.8803,7538.4064,2338.678,0.0,0.0,0.0,37068.9647
2019,Hangingstone Expansion Project,Alberta,In-situ oil sands extraction,Japan Canada Oil Sands Limited,538376.0488,383.8506,682.9156,0.0,0.0,0.0,539442.815
2019,Panther 10-13 Battery,Alberta,Oil and gas extraction (except oil sands),Panther 10-13 Battery,19207.9242,4040.8704,746.6375,0.0,0.0,0.0,23995.4321
2019,Ferguson Compressor Station 03-25-003-17W4,Alberta,Oil and gas extraction (except oil sands),Ferguson Compressor Station 03-25-003-17W4,14493.005,2178.372,80.295,0.0,0.0,0.0,16751.672
2019,Wild River 11-16-055-24-W5,Alberta,Oil and gas extraction (except oil sands),Wild River 11-16-055-24-W5,46418.984,9226.6916,4905.945,0.0,0.0,0.0,60551.6206
2019,Wapiti Comp stn 15-09,Alberta,Oil and gas extraction (except oil sands),Wapiti Comp stn 15-09,14977.224,4128.152,54.325,0.0,0.0,0.0,19159.701
2019,Brazeau CS 06-27-047-14W5,Alberta,Oil and gas extraction (except oil sands),Brazeau CS 06-27-047-14W5,14409.6913,2105.4152,82.998,0.0,0.0,0.0,16598.1045
2019,Galloway Power Plant,Alberta,Fossil-Fuel Electric Power Generation,Galloway Power Plant,19291.0,258.6948,83.7665,0.0,0.0,0.0,19633.4613
2019,HUSKY ANSELL GS 02-20-050-18W5,Alberta,Oil and gas extraction (except oil sands),Husky Oil Operations Limited,16503.66698,4117.75252,354.13805,0.0,0.0,0.0,20975.55755
2019,Pembalta Gas Plant 09-25,Alberta,Oil and gas extraction (except oil sands),ARC,6114.494,4268.572,68.635,0.0,0.0,0.0,10451.701
2019,KAYBOB SOUR GAS PROCESSING PLANT 15-07-060-18 W5M,Alberta,Oil and gas extraction (except oil sands),KAYBOB SOUR GAS PROCESSING PLANT 15-07-060-18 W5M,32002.3587,1298.5196,58.9095,0.0,0.0,0.0,33359.7878
2019,Wapiti Gas Battery 03-36,Alberta,Oil and gas extraction (except oil sands),NuVista Energy Ltd.,52864.697,13403.544,339.995,0.0,0.0,0.0,66608.236
2019,Cynthia GP & Bty,Alberta,Oil and gas extraction (except oil sands),Keyera Corp,17262.231,2085.72,84.27,0.0,0.0,0.0,19432.221
2019,7G 01-02-064-05 W6M,Alberta,Oil and gas extraction (except oil sands),7G 01-02-064-05 W6M,23930.3,1873.2,159.0,0.0,0.0,0.0,25962.5
2019,7G 07-04-064-05 W6M,Alberta,Oil and gas extraction (except oil sands),7G 07-04-064-05 W6M,32546.8,10805.2,3074.0,0.0,0.0,0.0,46426.0
2019,7G 13-08-064-04 W6M,Alberta,Oil and gas extraction (except oil sands),7G 13-08-064-04 W6M,27740.3,8058.4,2570.5,0.0,0.0,0.0,38369.2
2019,7G 16-29-064-05 W6M,Alberta,Oil and gas extraction (except oil sands),7G 16-29-064-05 W6M,31879.8,8349.6,2756.0,0.0,0.0,0.0,42985.4
2019,Kaybob 15-28,Alberta,Conventional Oil and Gas Extraction,SemCams Midstream,13500.0589,4024.5996,172.833,0.0,0.0,0.0,17697.4915
2019,PARA KARR 06-18 COMPRESSOR,Alberta,Oil and gas extraction (except oil sands),PARA KARR 06-18 COMPRESSOR,69187.51179,13059.95228,6870.11493,0.0,0.0,0.0,89117.57899
2019,7G 16-21-063-04W6,Alberta,Oil and gas extraction (except oil sands),7G 16-21-063-04W6,30648.6,7982.8,2994.5,0.0,0.0,0.0,41625.9
2019,Musreau II 09-26-062-6W6,Alberta,Oil and gas extraction (except oil sands),Musreau II 09-26-062-6W6,27728.0433,5805.618,159.318,0.0,0.0,0.0,33692.9793
2019,Spirit River Gas Plant 03-10-077-07 W6M,Alberta,Oil and gas extraction (except oil sands),Spirit River Gas Plant 03-10-077-07 W6M,61740.6909,5238.1588,2079.455,0.0,0.0,0.0,69058.3047
2019,Pipestone Comp Stn 16-34,Alberta,Oil and gas extraction (except oil sands),Ovintiv Canada ULC,37702.42,11221.56,1054.7,0.0,0.0,0.0,49978.68
